user_id,heart_rate_bpm,blood_oxygen_pct,step_count,sleep_duration_hrs,activity_level,stress_level,stress_category,health_score,health_category
9629,70,98.6,5210,8.1,Moderate,3,Low,13,Excellent
5415,82,97.5,3645,7.4,Sedentary,1,Low,10,Good
15057,85,98.6,13785,8.1,Active,2,Low,13,Excellent
3978,112,98.9,26409,5.5,Highly Active,5,Moderate,11,Good
14284,100,90.7,18797,3.2,Active,10,High,7,Moderate
9961,120,98.9,2233,6.7,Sedentary,7,Moderate,9,Moderate
6562,62,100.0,19449,7.2,Active,2,Low,15,Excellent
8774,118,98.0,29630,6.5,Highly Active,7,Moderate,11,Good
6936,130,94.4,25950,4.9,Highly Active,10,High,7,Moderate
6262,76,94.9,1798,6.0,Sedentary,5,Moderate,8,Moderate
2312,101,96.6,25125,6.9,Highly Active,5,Moderate,10,Good
14419,98,98.1,3735,6.9,Sedentary,4,Moderate,9,Moderate
6908,106,97.3,15155,7.0,Highly Active,4,Moderate,11,Good
120,108,95.7,14006,6.4,Active,5,Moderate,10,Good
9145,83,98.3,5603,8.0,Moderate,2,Low,12,Good
13988,163,93.4,2731,2.0,Sedentary,9,High,5,Low
7986,120,95.4,1544,5.5,Sedentary,7,Moderate,8,Moderate
17244,106,96.2,6580,5.0,Moderate,5,Moderate,9,Moderate
5084,61,98.8,9781,7.3,Moderate,1,Low,14,Excellent
6154,161,92.1,2686,3.6,Sedentary,9,High,5,Low
3372,73,98.4,24862,5.6,Highly Active,4,Moderate,12,Good
2076,113,86.1,28947,5.6,Highly Active,9,High,8,Moderate
18215,113,96.8,17980,5.2,Highly Active,5,Moderate,10,Good
11141,98,96.8,5735,6.1,Moderate,5,Moderate,9,Moderate
11941,48,99.0,24175,6.7,Highly Active,3,Low,14,Excellent
132,102,97.4,26389,6.5,Highly Active,6,Moderate,10,Good
12649,84,97.8,16192,5.1,Highly Active,5,Moderate,10,Good
10506,51,99.7,21191,8.6,Highly Active,2,Low,15,Excellent
9639,60,98.2,18206,6.5,Highly Active,2,Low,14,Excellent
11349,102,98.1,8059,7.1,Moderate,6,Moderate,11,Good
8980,216,90.9,2758,4.5,Sedentary,8,High,5,Low
3112,111,94.1,1934,2.1,Sedentary,9,High,5,Low
13581,111,96.8,17828,5.3,Active,7,Moderate,10,Good
60,108,96.8,2358,7.0,Sedentary,4,Moderate,9,Moderate
8630,120,96.0,18989,6.4,Highly Active,6,Moderate,10,Good
829,75,98.7,24837,6.9,Highly Active,2,Low,13,Excellent
9395,106,97.0,27340,6.5,Highly Active,6,Moderate,10,Good
6301,106,96.4,28522,5.4,Highly Active,6,Moderate,10,Good
1928,95,97.5,747,6.6,Sedentary,1,Low,9,Moderate
5531,176,86.3,18787,2.8,Active,10,High,7,Moderate
18731,57,99.9,16812,8.0,Active,3,Low,15,Excellent
9412,66,99.0,3367,7.8,Sedentary,1,Low,12,Good
1917,111,94.4,1720,6.3,Sedentary,7,Moderate,7,Moderate
12772,111,85.5,20184,3.6,Highly Active,8,High,7,Moderate
12020,116,89.6,4189,5.4,Moderate,9,High,6,Low
11538,122,92.9,1291,4.5,Sedentary,8,High,5,Low
6156,106,97.8,7250,6.0,Moderate,4,Moderate,9,Moderate
15731,107,95.0,16394,4.7,Active,10,High,8,Moderate
15403,67,99.0,1638,8.0,Sedentary,1,Low,12,Good
16697,179,85.8,5318,3.3,Moderate,10,High,6,Low
2469,94,94.4,22128,5.3,Highly Active,4,Moderate,9,Moderate
11318,111,85.4,6608,2.9,Moderate,8,High,6,Low
11645,158,88.5,26796,1.8,Highly Active,8,High,7,Moderate
267,84,96.3,22671,6.5,Highly Active,4,Moderate,10,Good
4718,104,91.5,9800,4.5,Moderate,9,High,6,Low
2963,83,96.4,1543,7.1,Sedentary,5,Moderate,9,Moderate
4148,177,87.7,13164,4.0,Active,10,High,7,Moderate
13271,120,96.9,1738,7.3,Sedentary,7,Moderate,9,Moderate
15619,64,97.4,1934,6.8,Sedentary,1,Low,11,Good
7448,83,98.9,12915,6.1,Active,6,Moderate,11,Good
11525,120,97.0,13627,5.2,Active,4,Moderate,10,Good
1708,99,95.7,15894,7.1,Active,4,Moderate,11,Good
17934,128,85.5,19238,5.3,Active,9,High,8,Moderate
1801,112,97.0,474,6.4,Sedentary,6,Moderate,8,Moderate
2191,118,92.0,15287,5.3,Active,10,High,8,Moderate
14721,71,97.7,8023,6.7,Moderate,1,Low,11,Good
14294,70,98.8,4531,8.0,Moderate,3,Low,12,Good
8185,49,97.4,13928,8.4,Active,1,Low,14,Excellent
2598,136,94.3,6424,5.6,Moderate,10,High,7,Moderate
4323,61,99.2,3530,6.8,Sedentary,2,Low,12,Good
17374,74,98.6,19001,7.2,Active,3,Low,14,Excellent
10540,128,85.2,1420,3.3,Sedentary,9,High,5,Low
1660,120,98.9,3437,7.1,Sedentary,6,Moderate,10,Good
485,77,98.9,14774,5.9,Active,6,Moderate,12,Good
9572,59,97.7,22581,6.8,Highly Active,1,Low,13,Excellent
3092,125,92.0,14054,5.8,Active,8,High,8,Moderate
425,55,99.6,8260,7.7,Moderate,3,Low,14,Excellent
7368,68,99.7,6991,6.6,Moderate,2,Low,12,Good
16139,120,95.1,118,7.5,Sedentary,7,Moderate,9,Moderate
2841,52,98.8,4229,8.0,Moderate,3,Low,13,Excellent
6704,189,87.1,26023,1.5,Highly Active,9,High,7,Moderate
3795,101,94.9,2584,6.0,Sedentary,7,Moderate,7,Moderate
15283,126,90.6,9924,2.4,Moderate,8,High,6,Low
9247,157,87.0,13472,3.7,Active,9,High,7,Moderate
3601,66,99.0,5767,7.6,Moderate,3,Low,13,Excellent
15603,95,98.2,16605,5.4,Active,6,Moderate,11,Good
14267,94,96.7,18056,6.6,Active,4,Moderate,10,Good
606,121,86.5,4683,3.3,Moderate,9,High,5,Low
15202,118,87.0,9133,2.5,Moderate,9,High,6,Low
6825,113,87.7,4156,5.6,Moderate,9,High,6,Low
8984,94,97.3,14236,6.1,Active,4,Moderate,10,Good
13967,87,95.9,1191,7.2,Sedentary,6,Moderate,9,Moderate
13566,110,89.7,6131,5.4,Moderate,9,High,7,Moderate
447,100,92.1,19944,3.9,Active,9,High,7,Moderate
3825,120,97.6,13354,6.2,Active,5,Moderate,10,Good
302,166,91.7,165,5.7,Sedentary,10,High,6,Low
13768,44,99.1,19625,6.5,Active,3,Low,14,Excellent
18927,129,92.4,15885,3.3,Active,8,High,7,Moderate
10233,108,88.6,18703,3.9,Active,10,High,7,Moderate
13,72,97.4,3358,7.1,Sedentary,3,Low,11,Good
7173,102,90.3,17162,3.6,Active,9,High,7,Moderate
3695,110,98.5,13914,7.2,Active,4,Moderate,12,Good
5216,100,92.7,15672,3.9,Active,8,High,7,Moderate
9342,115,95.4,13490,6.9,Active,6,Moderate,10,Good
1938,125,86.8,1047,1.4,Sedentary,10,High,5,Low
3901,176,90.9,6755,2.3,Moderate,10,High,6,Low
17620,68,100.0,828,7.7,Sedentary,1,Low,12,Good
12200,75,98.0,22960,8.0,Highly Active,3,Low,14,Excellent
8707,97,94.7,15962,6.8,Active,5,Moderate,9,Moderate
6894,105,86.7,369,0.7,Sedentary,8,High,5,Low
5419,201,88.0,4061,4.1,Moderate,8,High,5,Low
18409,60,97.6,17716,8.1,Highly Active,2,Low,14,Excellent
5254,101,95.3,2940,6.2,Sedentary,7,Moderate,8,Moderate
7360,72,98.8,19195,7.2,Active,4,Moderate,13,Excellent
17554,63,99.2,6391,8.0,Moderate,3,Low,14,Excellent
3235,102,87.6,21970,4.2,Highly Active,9,High,7,Moderate
10213,120,96.1,3461,7.4,Sedentary,4,Moderate,9,Moderate
12217,100,93.2,1835,3.4,Sedentary,10,High,5,Low
17385,132,91.4,15419,5.1,Active,8,High,8,Moderate
8345,67,97.5,17546,8.5,Active,1,Low,13,Excellent
786,76,96.3,2252,5.3,Sedentary,7,Moderate,9,Moderate
1209,179,90.2,18782,4.4,Active,9,High,7,Moderate
7515,107,96.9,1170,5.8,Sedentary,7,Moderate,8,Moderate
5058,87,94.3,24360,5.1,Highly Active,7,Moderate,9,Moderate
18670,70,98.1,25149,7.0,Highly Active,2,Low,14,Excellent
16267,118,95.8,8253,6.6,Moderate,4,Moderate,9,Moderate
15912,74,99.1,9031,8.4,Moderate,3,Low,13,Excellent
6569,81,94.7,4289,6.2,Moderate,5,Moderate,7,Moderate
4912,103,99.0,19940,5.2,Active,5,Moderate,11,Good
9257,91,96.0,3398,7.1,Sedentary,5,Moderate,9,Moderate
9066,103,88.1,23310,4.6,Highly Active,8,High,7,Moderate
3498,58,99.3,12243,8.2,Active,1,Low,15,Excellent
5384,167,88.9,17991,2.1,Highly Active,10,High,7,Moderate
11731,85,98.2,19689,5.5,Highly Active,7,Moderate,11,Good
18782,90,95.3,12616,6.3,Active,5,Moderate,10,Good
9953,108,88.1,13746,4.1,Active,8,High,7,Moderate
8101,141,94.1,13375,3.0,Active,10,High,7,Moderate
18003,120,98.0,22624,5.1,Highly Active,7,Moderate,11,Good
6232,60,99.8,26470,8.5,Highly Active,3,Low,15,Excellent
490,99,95.8,8501,7.2,Moderate,7,Moderate,10,Good
5420,88,97.8,340,6.8,Sedentary,7,Moderate,8,Moderate
12055,61,99.9,2691,7.8,Sedentary,3,Low,13,Excellent
15296,113,85.6,16394,5.7,Active,10,High,8,Moderate
13426,79,94.2,488,6.9,Sedentary,4,Moderate,8,Moderate
5752,117,98.4,2853,7.0,Sedentary,5,Moderate,10,Good
9358,129,93.1,8209,5.4,Moderate,10,High,7,Moderate
1089,100,96.6,1520,5.1,Sedentary,7,Moderate,8,Moderate
4945,67,98.3,19895,8.7,Highly Active,2,Low,14,Excellent
17782,164,89.0,6804,6.0,Moderate,8,High,7,Moderate
1456,50,97.6,5715,8.2,Moderate,3,Low,13,Excellent
16567,69,98.8,16179,6.5,Highly Active,1,Low,13,Excellent
3416,67,97.8,9197,7.0,Moderate,3,Low,12,Good
1497,54,97.3,14436,8.5,Active,1,Low,14,Excellent
6309,99,97.8,14708,6.3,Active,7,Moderate,10,Good
12156,120,98.8,29264,6.5,Highly Active,6,Moderate,11,Good
14108,109,94.2,13407,7.4,Active,4,Moderate,10,Good
16520,102,88.0,726,0.7,Sedentary,9,High,5,Low
652,100,98.6,18754,6.0,Active,7,Moderate,11,Good
12027,105,90.1,17749,3.5,Highly Active,10,High,7,Moderate
3214,66,97.3,1610,8.0,Sedentary,3,Low,11,Good
13864,71,97.4,7163,7.6,Moderate,1,Low,12,Good
3781,74,97.0,12750,8.2,Active,2,Low,13,Excellent
12769,116,87.0,4407,0.9,Moderate,9,High,5,Low
16917,78,96.6,17187,6.7,Active,4,Moderate,11,Good
3207,91,97.3,18282,7.0,Active,6,Moderate,11,Good
14543,71,97.3,6118,8.8,Moderate,1,Low,12,Good
7372,74,99.8,29414,7.1,Highly Active,1,Low,14,Excellent
2140,92,98.9,10191,6.8,Active,4,Moderate,11,Good
1635,71,98.0,17919,6.9,Active,4,Moderate,12,Good
11322,97,97.0,15988,6.1,Active,7,Moderate,10,Good
18698,117,86.5,13397,5.2,Active,10,High,8,Moderate
2736,59,99.2,26905,8.3,Highly Active,3,Low,15,Excellent
14871,108,95.3,17508,7.5,Active,4,Moderate,11,Good
14913,53,98.4,4917,8.5,Moderate,1,Low,13,Excellent
7652,105,95.0,778,5.6,Sedentary,6,Moderate,8,Moderate
6083,80,99.0,19163,6.6,Active,2,Low,13,Excellent
17440,112,93.9,22057,3.6,Highly Active,9,High,7,Moderate
11019,103,93.6,4893,3.5,Moderate,9,High,5,Low
15984,115,97.7,1753,6.8,Sedentary,6,Moderate,8,Moderate
7904,70,98.2,7889,6.6,Moderate,2,Low,12,Good
1048,104,98.3,18075,5.2,Active,4,Moderate,11,Good
2474,100,95.5,1000,5.6,Sedentary,4,Moderate,8,Moderate
9471,108,98.3,513,5.7,Sedentary,4,Moderate,9,Moderate
9751,68,97.9,3512,6.8,Sedentary,1,Low,10,Good
18417,104,89.1,18738,5.8,Active,8,High,8,Moderate
13990,111,95.3,601,7.5,Sedentary,6,Moderate,9,Moderate
15341,101,95.2,17836,5.9,Active,6,Moderate,10,Good
8986,110,97.8,16928,5.0,Highly Active,4,Moderate,10,Good
17341,96,98.8,555,5.2,Sedentary,7,Moderate,9,Moderate
14736,119,94.2,11014,6.6,Active,6,Moderate,9,Moderate
2135,60,97.8,238,8.1,Sedentary,3,Low,12,Good
10994,87,99.3,17428,8.1,Active,3,Low,13,Excellent
15592,106,90.7,156,3.3,Sedentary,9,High,5,Low
3221,51,98.8,14006,8.2,Active,1,Low,15,Excellent
18656,98,95.3,17180,6.2,Highly Active,7,Moderate,10,Good
9019,73,98.9,1729,7.0,Sedentary,1,Low,12,Good
5265,102,96.0,16623,5.3,Highly Active,4,Moderate,10,Good
7323,98,95.7,6560,6.5,Moderate,5,Moderate,9,Moderate
5278,82,97.9,8158,6.4,Moderate,4,Moderate,9,Moderate
15585,82,99.5,862,8.0,Sedentary,1,Low,11,Good
7791,56,98.1,26745,7.5,Highly Active,2,Low,15,Excellent
18004,62,97.8,9932,8.1,Moderate,3,Low,13,Excellent
6977,92,97.5,3890,5.2,Sedentary,7,Moderate,8,Moderate
12476,98,96.6,27148,5.8,Highly Active,7,Moderate,10,Good
15370,44,100.0,14808,8.7,Active,2,Low,15,Excellent
1439,68,99.4,1057,6.7,Sedentary,3,Low,11,Good
1447,93,96.0,3155,5.4,Sedentary,4,Moderate,8,Moderate
4268,62,97.4,18569,8.9,Active,3,Low,14,Excellent
13776,125,89.3,6796,2.6,Moderate,9,High,6,Low
5400,54,97.5,737,6.7,Sedentary,2,Low,11,Good
12231,111,94.8,1920,5.7,Sedentary,4,Moderate,7,Moderate
186,154,86.0,21683,4.1,Highly Active,8,High,7,Moderate
18950,170,89.3,12066,2.0,Active,10,High,7,Moderate
10552,93,98.1,4062,8.7,Moderate,1,Low,11,Good
4841,73,97.2,18799,7.9,Active,3,Low,13,Excellent
11036,112,94.0,815,5.6,Sedentary,5,Moderate,7,Moderate
11696,61,97.4,17082,6.8,Active,3,Low,13,Excellent
16908,79,95.0,9080,5.5,Moderate,7,Moderate,10,Good
5856,142,90.1,19080,2.6,Highly Active,9,High,7,Moderate
4516,45,97.1,2685,8.0,Sedentary,3,Low,12,Good
870,69,99.5,3880,7.7,Sedentary,2,Low,12,Good
8163,62,97.1,1190,7.2,Sedentary,3,Low,12,Good
10209,104,97.5,26214,6.7,Highly Active,6,Moderate,10,Good
6725,141,89.5,3053,1.4,Sedentary,9,High,5,Low
1643,116,97.4,17167,5.7,Highly Active,7,Moderate,10,Good
9143,82,94.7,2478,6.3,Sedentary,5,Moderate,7,Moderate
1594,118,97.9,17595,5.4,Highly Active,5,Moderate,10,Good
4902,108,90.7,21609,0.6,Highly Active,10,High,7,Moderate
7513,47,99.3,1713,7.5,Sedentary,2,Low,13,Excellent
1346,56,99.7,8831,6.7,Moderate,3,Low,13,Excellent
9279,111,96.1,1565,6.4,Sedentary,7,Moderate,8,Moderate
11700,72,94.8,2295,6.8,Sedentary,4,Moderate,8,Moderate
14558,98,96.5,17536,5.3,Active,5,Moderate,10,Good
10873,77,97.9,17884,8.7,Active,1,Low,13,Excellent
15795,58,98.5,8117,7.8,Moderate,2,Low,14,Excellent
11931,100,91.4,7702,4.7,Moderate,10,High,6,Low
8326,81,95.1,3780,6.5,Sedentary,4,Moderate,8,Moderate
2623,103,93.2,932,4.9,Sedentary,9,High,5,Low
4215,120,97.8,1365,6.5,Sedentary,6,Moderate,8,Moderate
4522,75,98.8,17779,8.7,Active,3,Low,14,Excellent
10382,84,95.9,9482,5.5,Moderate,5,Moderate,9,Moderate
7434,78,97.5,13166,5.3,Active,4,Moderate,11,Good
10391,120,95.3,1697,6.8,Sedentary,5,Moderate,8,Moderate
15511,99,95.3,1088,6.6,Sedentary,7,Moderate,8,Moderate
11576,85,95.8,6701,6.4,Moderate,4,Moderate,9,Moderate
10076,56,97.1,2961,7.1,Sedentary,3,Low,12,Good
14155,142,91.2,6942,6.0,Moderate,9,High,7,Moderate
11405,102,87.4,16719,3.3,Active,10,High,7,Moderate
1857,103,97.5,18119,5.4,Active,5,Moderate,10,Good
9294,156,85.5,23555,0.7,Highly Active,8,High,7,Moderate
11226,99,95.8,29021,6.0,Highly Active,5,Moderate,10,Good
3871,51,98.1,10370,6.9,Active,3,Low,14,Excellent
3972,82,97.0,7882,7.1,Moderate,5,Moderate,10,Good
16018,95,94.2,3473,5.5,Sedentary,6,Moderate,7,Moderate
1924,172,87.4,1590,5.3,Sedentary,10,High,6,Low
14762,73,97.6,8669,7.0,Moderate,3,Low,12,Good
16740,134,89.5,22329,2.1,Highly Active,8,High,7,Moderate
2005,131,94.3,14592,5.5,Active,9,High,8,Moderate
1879,91,96.0,18328,5.3,Highly Active,6,Moderate,10,Good
2150,138,90.9,22672,4.6,Highly Active,8,High,7,Moderate
4511,76,97.6,23514,7.6,Highly Active,3,Low,13,Excellent
6447,154,94.9,24420,0.5,Highly Active,10,High,7,Moderate
4239,55,99.3,16810,8.8,Active,1,Low,15,Excellent
18227,100,94.9,182,5.5,Sedentary,10,High,6,Low
14084,83,98.0,16311,6.3,Active,5,Moderate,11,Good
10729,82,98.2,3334,7.4,Sedentary,3,Low,11,Good
17902,120,96.4,29364,6.2,Highly Active,4,Moderate,10,Good
11944,101,89.8,26390,0.7,Highly Active,9,High,7,Moderate
17180,117,98.7,944,6.0,Sedentary,6,Moderate,9,Moderate
5417,114,98.2,22810,7.2,Highly Active,5,Moderate,12,Good
15424,68,99.6,19724,7.7,Highly Active,2,Low,14,Excellent
3148,80,97.1,18185,8.8,Active,2,Low,13,Excellent
9692,96,96.7,25718,6.4,Highly Active,5,Moderate,10,Good
1746,114,92.9,14916,5.4,Active,8,High,8,Moderate
3797,107,91.6,19262,4.3,Highly Active,9,High,7,Moderate
3828,78,97.7,19756,5.5,Highly Active,6,Moderate,11,Good
7605,129,92.5,6786,1.7,Moderate,10,High,6,Low
16793,106,95.4,5272,6.4,Moderate,5,Moderate,9,Moderate
15304,117,98.8,4945,6.7,Moderate,7,Moderate,9,Moderate
10463,52,98.0,28626,6.8,Highly Active,3,Low,14,Excellent
3736,110,95.7,1764,5.6,Sedentary,5,Moderate,8,Moderate
12943,99,94.4,5656,5.2,Moderate,6,Moderate,8,Moderate
8421,70,97.9,3704,7.1,Sedentary,3,Low,11,Good
15835,71,99.8,8508,6.5,Moderate,3,Low,12,Good
7294,86,94.1,8966,7.2,Moderate,5,Moderate,9,Moderate
10222,118,92.0,6877,2.6,Moderate,10,High,6,Low
15069,73,98.1,19521,6.7,Active,3,Low,13,Excellent
9932,112,96.4,9005,5.9,Moderate,7,Moderate,9,Moderate
9599,105,88.5,18160,2.6,Active,10,High,7,Moderate
4576,102,95.3,11552,6.4,Active,6,Moderate,10,Good
9678,120,97.1,387,6.3,Sedentary,4,Moderate,8,Moderate
5624,62,98.3,2637,8.0,Sedentary,1,Low,13,Excellent
6324,57,97.1,2579,8.5,Sedentary,3,Low,12,Good
18326,111,95.5,315,5.6,Sedentary,6,Moderate,8,Moderate
3572,104,94.8,27654,7.0,Highly Active,6,Moderate,10,Good
15652,117,94.6,16581,6.3,Highly Active,6,Moderate,9,Moderate
8588,67,98.5,13030,7.9,Active,2,Low,14,Excellent
17674,62,97.7,4396,7.9,Moderate,2,Low,12,Good
9420,129,87.5,7820,3.9,Moderate,9,High,6,Low
9783,46,97.7,17637,7.2,Active,1,Low,14,Excellent
10404,163,94.5,17226,2.0,Active,9,High,7,Moderate
18269,92,98.5,698,5.7,Sedentary,6,Moderate,9,Moderate
8566,107,87.7,2337,1.2,Sedentary,9,High,5,Low
18870,134,87.5,796,4.4,Sedentary,10,High,5,Low
8313,116,85.3,18686,5.1,Active,8,High,8,Moderate
8862,56,98.1,2399,8.4,Sedentary,3,Low,13,Excellent
455,103,95.7,2008,7.3,Sedentary,4,Moderate,9,Moderate
12078,90,98.5,1374,7.1,Sedentary,6,Moderate,10,Good
12332,98,95.5,15508,7.4,Active,4,Moderate,11,Good
12485,103,87.3,649,2.3,Sedentary,9,High,5,Low
16100,87,95.5,3805,6.7,Sedentary,5,Moderate,8,Moderate
8434,58,99.9,17581,6.6,Highly Active,3,Low,14,Excellent
9596,94,98.2,3611,6.5,Sedentary,5,Moderate,9,Moderate
15845,157,93.8,18266,0.6,Active,8,High,7,Moderate
8165,88,94.9,13218,6.6,Active,6,Moderate,9,Moderate
10871,53,97.3,3821,6.8,Sedentary,1,Low,11,Good
5425,61,98.1,6900,7.5,Moderate,1,Low,14,Excellent
11075,75,98.8,6264,5.4,Moderate,6,Moderate,11,Good
17218,67,94.6,2754,6.5,Sedentary,5,Moderate,8,Moderate
11477,49,99.9,6404,7.6,Moderate,2,Low,14,Excellent
6424,120,97.5,13737,7.4,Active,7,Moderate,11,Good
484,62,98.8,3972,7.3,Sedentary,2,Low,13,Excellent
11094,100,93.2,3307,4.9,Sedentary,9,High,5,Low
9555,131,87.3,1700,5.5,Sedentary,9,High,6,Low
2101,57,98.8,8993,7.9,Moderate,1,Low,14,Excellent
2102,102,91.5,15247,2.6,Highly Active,9,High,7,Moderate
18008,58,98.8,1779,7.4,Sedentary,1,Low,13,Excellent
12609,99,96.2,7185,5.8,Moderate,6,Moderate,9,Moderate
1736,84,94.3,2845,6.0,Sedentary,5,Moderate,7,Moderate
12601,112,92.6,2699,2.7,Sedentary,9,High,5,Low
11967,120,96.7,15229,7.4,Active,7,Moderate,11,Good
7890,100,97.8,4771,5.4,Moderate,5,Moderate,8,Moderate
12547,86,94.5,988,5.0,Sedentary,7,Moderate,7,Moderate
11286,113,96.5,17183,5.6,Highly Active,5,Moderate,10,Good
6564,63,98.7,16320,6.6,Active,2,Low,14,Excellent
5453,120,94.3,16473,5.1,Active,6,Moderate,9,Moderate
12863,100,90.3,21060,4.0,Highly Active,8,High,7,Moderate
11847,103,94.8,22916,6.1,Highly Active,5,Moderate,9,Moderate
3613,59,98.7,4912,6.8,Moderate,2,Low,12,Good
5858,90,96.1,14107,6.5,Active,7,Moderate,10,Good
3702,124,86.2,19645,3.1,Active,10,High,7,Moderate
3276,56,97.5,8852,7.6,Moderate,1,Low,13,Excellent
9913,55,97.2,7063,7.9,Moderate,1,Low,13,Excellent
10842,88,97.1,2151,7.0,Sedentary,5,Moderate,9,Moderate
11239,155,90.0,3461,1.4,Sedentary,8,High,5,Low
10435,118,97.0,25915,7.1,Highly Active,5,Moderate,11,Good
12999,131,88.4,451,0.9,Sedentary,8,High,5,Low
5280,88,99.5,17349,8.3,Active,1,Low,13,Excellent
12355,127,89.9,17735,0.8,Highly Active,8,High,7,Moderate
13861,61,99.8,2055,6.6,Sedentary,2,Low,12,Good
4649,80,97.9,4318,7.4,Moderate,4,Moderate,10,Good
11956,76,97.2,10841,5.8,Active,5,Moderate,11,Good
369,100,89.5,25573,4.6,Highly Active,8,High,7,Moderate
3102,103,96.4,28715,7.0,Highly Active,7,Moderate,11,Good
15264,61,98.2,14197,6.8,Active,2,Low,14,Excellent
2384,93,97.3,15142,6.7,Highly Active,7,Moderate,10,Good
6827,87,98.4,10675,6.4,Active,4,Moderate,11,Good
4598,161,89.0,8483,3.9,Moderate,9,High,6,Low
15859,106,94.2,15120,3.2,Highly Active,8,High,7,Moderate
17649,169,89.1,1606,5.4,Sedentary,8,High,6,Low
759,120,95.6,5095,6.7,Moderate,5,Moderate,9,Moderate
18878,95,96.7,29137,7.3,Highly Active,7,Moderate,11,Good
8361,120,98.1,1459,7.2,Sedentary,7,Moderate,10,Good
6062,97,95.0,2669,5.6,Sedentary,5,Moderate,8,Moderate
3101,104,98.4,4473,5.8,Moderate,4,Moderate,9,Moderate
17571,62,97.9,11262,8.0,Active,2,Low,14,Excellent
12703,113,94.3,14772,6.3,Active,7,Moderate,9,Moderate
5255,107,95.2,7383,6.7,Moderate,5,Moderate,9,Moderate
16911,108,95.3,9081,5.4,Moderate,7,Moderate,9,Moderate
3067,54,99.7,1806,7.0,Sedentary,1,Low,13,Excellent
5161,69,97.7,22580,7.9,Highly Active,2,Low,13,Excellent
5302,101,95.1,13214,7.4,Active,4,Moderate,11,Good
2091,60,97.8,8192,8.4,Moderate,1,Low,13,Excellent
11725,133,91.2,14653,5.0,Active,10,High,8,Moderate
14165,74,94.2,3302,6.6,Sedentary,7,Moderate,8,Moderate
10085,86,97.1,15684,8.9,Active,3,Low,12,Good
7528,120,95.1,9502,5.7,Moderate,5,Moderate,9,Moderate
10879,120,86.8,15563,5.7,Active,10,High,8,Moderate
6484,54,98.9,16944,7.9,Active,2,Low,15,Excellent
7230,63,97.4,15772,7.6,Highly Active,3,Low,14,Excellent
10511,114,94.1,14194,6.7,Active,7,Moderate,9,Moderate
2422,86,98.4,16667,7.7,Active,3,Low,13,Excellent
14392,47,99.3,314,8.8,Sedentary,1,Low,13,Excellent
1501,66,95.0,13086,6.8,Active,4,Moderate,11,Good
4575,56,98.3,26467,7.2,Highly Active,3,Low,15,Excellent
17644,120,91.9,15802,4.2,Highly Active,9,High,7,Moderate
4085,108,97.6,1787,7.3,Sedentary,7,Moderate,9,Moderate
6837,120,98.3,27801,5.0,Highly Active,4,Moderate,11,Good
4063,113,88.2,23393,4.9,Highly Active,10,High,7,Moderate
14640,58,99.7,3580,8.8,Sedentary,2,Low,13,Excellent
1448,175,89.2,11315,3.0,Active,9,High,7,Moderate
14812,99,97.8,16318,5.6,Highly Active,4,Moderate,10,Good
12095,107,87.8,533,5.3,Sedentary,10,High,6,Low
6774,108,98.8,3047,5.0,Sedentary,5,Moderate,9,Moderate
17279,88,96.0,2312,7.1,Sedentary,4,Moderate,9,Moderate
18113,62,98.9,15087,7.5,Highly Active,3,Low,15,Excellent
1812,76,95.7,2998,6.8,Sedentary,6,Moderate,9,Moderate
17357,54,97.4,7849,6.8,Moderate,1,Low,12,Good
17681,101,86.3,7802,5.4,Moderate,10,High,7,Moderate
2825,143,87.2,20245,5.8,Highly Active,8,High,8,Moderate
3566,120,97.3,2243,5.6,Sedentary,4,Moderate,8,Moderate
9531,108,89.4,9886,2.1,Moderate,8,High,6,Low
3520,51,98.5,10578,8.2,Active,1,Low,15,Excellent
16412,100,92.1,136,3.6,Sedentary,8,High,5,Low
7670,160,88.2,235,2.8,Sedentary,9,High,5,Low
15827,108,93.0,12975,3.2,Active,9,High,7,Moderate
4218,111,97.7,9844,5.4,Moderate,5,Moderate,9,Moderate
10508,82,97.8,308,5.6,Sedentary,4,Moderate,8,Moderate
2079,69,99.0,5939,7.9,Moderate,1,Low,13,Excellent
3177,160,94.9,13368,3.6,Active,8,High,7,Moderate
16081,91,94.7,26774,6.0,Highly Active,5,Moderate,9,Moderate
17585,110,98.0,8912,6.8,Moderate,7,Moderate,10,Good
10866,116,93.5,19265,0.9,Highly Active,10,High,7,Moderate
12080,107,96.3,10041,7.0,Active,5,Moderate,11,Good
16638,107,85.3,3380,3.1,Sedentary,10,High,5,Low
15689,73,95.9,4918,6.3,Moderate,4,Moderate,9,Moderate
7492,109,92.4,15937,1.4,Highly Active,8,High,7,Moderate
11971,116,86.8,24048,1.0,Highly Active,8,High,7,Moderate
18819,89,95.6,16007,5.0,Highly Active,6,Moderate,10,Good
7801,74,97.9,7291,6.6,Moderate,2,Low,11,Good
17608,57,98.7,4077,7.2,Moderate,1,Low,13,Excellent
12102,103,86.1,3837,4.6,Sedentary,8,High,5,Low
16718,81,99.5,9341,6.8,Moderate,3,Low,11,Good
14362,120,97.8,7961,6.6,Moderate,6,Moderate,9,Moderate
12228,80,97.1,8038,8.4,Moderate,3,Low,12,Good
14616,79,98.0,17119,7.2,Active,6,Moderate,13,Excellent
7686,104,94.8,897,2.9,Sedentary,8,High,5,Low
